X,Y
1515.8,864.1
1509,864.9
1507.7,867.7
1506,864.8
1507.3,859.1
1507.4,856.4
1506.2,851.3
1506.2,848.3
1499.7,857.7
1493.8,858.2
1494.5,863.1
1497.1,867.8
1491.7,869.8
1492.5,866
1490.5,864.1
1489.6,851.5
1491.7,849.4
1496.3,839.4
1493,838.7
1489.3,837.3
1487.5,833.7
1484.9,833.1
1482.6,830.9
1483.5,835.6
1478.9,842.4
1470.7,840.7
1469.8,844.2
1469.7,844.7
1467.1,850.8
1469.8,853
1471.6,855
1476.8,849.5
1481.3,851.7
1482,854.7
1475.1,860.8
1475,862.2
1474,864.3
1479.3,866.3
1482.9,866.7
1476.9,867.2
1470.4,872.3
1472.2,873.3
1478.2,877.4
1484.8,881.1
1483,882.4
1482.8,884
1486.6,892
1485.8,896.1
1483.5,900.1
1481.7,903.5
1481.9,903.9
1480.3,903.4
1477.1,906.5
1476.1,898.1
1473.7,898
1471.6,897.2
1472.1,896
1469.5,887.5
1473.7,887.4
1473.3,886.2
1470.4,881.9
1467.9,882.7
1462.5,879.8
1458.5,882.7
1459,888.6
1459.7,888.4
1461.8,890.3
1459.9,891.7
1456.2,893.8
1451.4,890.2
1452.9,893.8
1453.1,897.3
1454.2,902
1457.8,903.9
1470.1,900.9
1471.9,913.5
1463,920.8
1459.7,920.9
1459.7,919.4
1445.4,907.8
1444.3,905.9
1442.9,896.6
1439.6,896.3
1439,894.4
1427.8,900.5
1423.5,903.4
1428.7,910.2
1429.4,909.6
1432.9,905.9
1439.8,916.8
1439.2,922
1436.5,925.4
1442.1,922.9
1445.7,916.5
1447.3,917.2
1450.5,926.4
1445.8,927.2
1447.9,930.5
1443.8,936.8
1446.4,946.7
1451.3,942.5
1455.2,938.8
1455.7,934.7
1452.7,933.3
1456.4,932.2
1458,936.5
1461.6,944.3
1454.9,946.9
1450,953.6
1449.7,954.4
1454.7,955.2
1450.3,964.2
1448.8,965.8
1443.4,953.1
1442.6,947
1437.4,948.2
1433.6,942.8
1426.1,945.3
1425.9,941.9
1423.3,932.4
1428.2,928.3
1420.8,920.8
1419.8,922.6
1413.3,922.4
1420.4,931.2
1420.6,940.3
1422.2,945.1
1417.7,954.2
1423.9,963.7
1425.9,955.3
1429,958.2
1431.4,961.4
1433.2,963.1
1432,965.7
1435.2,965.3
1438.5,960.7
1441.8,961.3
1446.7,971.7
1449.6,971.9
1453.5,970.9
1465.9,964.6
1467.4,964.2
1466.9,969
1473.3,974
1477.3,967.8
1481.9,965.4
1467.2,963
1467.6,952.2
1468.5,931.8
1472.8,931.4
1475.5,930.5
1477.4,932.5
1476,933.6
1476.2,934.5
1477.4,947.2
1485,943
1483.7,937.7
1485.6,934.2
1483.9,931
1481,927.4
1481.3,924.2
1483.4,924
1484.4,925.1
1486,916.3
1485.4,915.5
1485.4,910.2
1483.6,904.7
1494.1,906.9
1493.7,912.5
1504.4,913.6
1498,919.3
1492.4,914.8
1493,917
1494.5,920
1493.7,926.1
1498.6,927.2
1499.9,925.4
1503.8,930.1
1499.5,939.3
1499,940.6
1493,938.3
1488.9,944.5
1484.3,948.7
1483.4,951.3
1487.1,956
1484,958.9
1485.4,961.8
1488.8,963.4
1489.5,963.4
1491.9,957.5
1490.2,955.3
1498,947.8
1496.3,953
1498.3,958.7
1499,963.7
1497.9,967.2
1496,970
1496.1,972
1497.7,976.2
1485.9,969.5
1480.2,977.6
1480.5,979.4
1477.9,980.1
1467.1,982.9
1466.5,983.2
1458.1,982.7
1459.8,989.7
1454.7,995.5
1458.8,997.3
1457.6,1001.2
1457.8,1007.8
1457.9,1013.5
1459.3,1018.1
1457.3,1016.1
1456.4,1013
1452,996.5
1453,989.7
1452.3,989.8
1447.4,984.7
1441.5,975.9
1441.3,979.3
1439.3,983.2
1431.3,998.6
1437.1,994.1
1445.1,994.4
1446.8,992.2
1448.1,996.6
1446.5,1001.4
1446.5,1006.5
1444.9,1010.9
1435.4,1010.1
1433,1006.2
1427.7,1006.1
1426.2,1016.3
1425.1,1009.8
1418.8,1002.3
1417.6,997.7
1412.1,994.7
1414.9,990.6
1416.3,989.6
1425.3,982.8
1430.2,985.4
1430.8,984.8
1431.7,979.8
1435.1,972.2
1426.4,973
1418,976.8
1417.3,975.7
1416.1,973.6
1411.8,971.1
1407.9,969.1
1400.8,976.7
1403.9,981.1
1408.6,981.9
1410,985
1408,987.8
1408.2,995.1
1403.2,1001.1
1400.6,1004.8
1402.2,994.8
1401.2,990.8
1400.5,990.7
1392.1,992.6
1398,981
1393.1,979.9
1394.9,976.6
1396.7,971.6
1398.6,960.8
1398.7,953.3
1406.4,951.3
1412.6,950.2
1414,947.7
1415.3,944.1
1410.8,942.8
1402.3,943.8
1398,947.7
1392.3,942.8
1385.4,944.1
1385.4,934.4
1393,937.7
1400.6,936.5
1405.6,932
1396.9,930.6
1393.4,928.4
1391.3,927.3
1405.2,916.8
1404.3,915
1405.4,913.6
1406,907
1410.7,902.5
1408.8,894.3
1409.8,890.9
1419.8,888.3
1419.5,890.4
1427.9,896.8
1427.6,884.8
1425.1,881.7
1427.2,875.9
1425.1,873.1
1424.6,870.3
1425.6,870.5
1427.3,870.8
1428.1,869.7
1426.5,868.2
1429,867
1431.4,862
1419.3,861.4
1416.2,862.9
1415,861.4
1415.5,857.1
1426.6,848.7
1436.8,848
1437.5,847.1
1448.6,856.6
1446,856.8
1433.6,866.6
1430.6,871.7
1436.5,872
1435.3,878.8
1439.7,882.9
1447.5,885.2
1445,879
1445,877.2
1446.6,878.1
1451.7,869
1455.2,867.5
1456.3,868.3
1463.4,870.6
1468.1,866.7
1466.7,864.1
1466.9,855.4
1452.6,851.9
1450.3,847.4
1453.5,841.1
1447.5,834.9
1442.6,833.7
1440.3,834.9
1436.4,839.4
1437.8,841.5
1433.3,842.1
1427.2,833.6
1423.2,838.9
1419.3,835.1
1418.1,835.8
1417.8,832
1413.7,835.4
1407.5,834.4
1401.9,838.9
1400.1,843.5
1396.6,841.4
1396.2,846.3
1392.8,848.6
1389.3,849
1383.4,856.2
1381.7,848.6
1382.5,847.9
1384.1,838.6
1381.4,831.9
1383.7,829.8
1388.6,831.5
1391.9,836.1
1395.7,832.2
1392.9,824.4
1389.7,824.6
1389.7,817
1396.3,818.1
1409,819.4
1406.6,822.5
1411.7,828.4
1416.9,822.7
1417.8,818.6
1415.7,812
1414.7,811.5
1412.4,806.2
1414.1,801.8
1418,805
1421.1,806.2
1424.5,810.9
1427.9,805.8
1431.9,803.3
1435.7,800.9
1431,794.5
1429.1,790
1427.7,786.8
1432.2,785.9
1432.5,787.6
1432.2,787.9
1439.6,792.9
1446.9,796.8
1446.3,804.3
1443.8,803.9
1438.7,808.3
1433.4,819.9
1441.9,826.8
1451.5,827.3
1453.8,822.2
1454.8,820.5
1450.4,819
1457.4,815.4
1454.1,812.4
1458.8,804.9
1463.6,794.8
1463.9,794.3
1464.4,793.3
1466.9,807.2
1468.5,804.6
1471.6,801.3
1476.5,802.3
1477.4,808.3
1479.5,809.5
1474.6,817.6
1469.1,820.7
1468.3,824
1462.8,824.4
1460.7,831.9
1462.3,836.3
1461.3,844.4
1465.9,836.9
1466.3,835.8
1468.6,834.4
1478,825.3
1474.3,822.3
1476,820.4
1485,818.4
1488.3,822.2
1487.3,824.7
1485.7,825.6
1490,828.5
1495.3,825.3
1499.8,824.9
1501.2,825.7
1502.6,826.2
1504,826.7
1502.8,823.5
1501.3,823
1496,822.5
1497.5,815.4
1493.6,815.1
1492.6,817.9
1489.7,817.1
1482.7,802.3
1483.2,797.8
1480.6,798.9
1475.3,792.6
1475.5,783.3
1473.2,780.5
1472.9,780.6
1466.5,783.1
1469.4,770.7
1470.5,770.6
1474.3,766.7
1470.9,764.6
1467.9,763.1
1470.5,758.8
1470.6,750.3
1472,748.4
1470.6,747.8
1465.3,747.1
1467.7,752.4
1462.6,756.2
1460.6,763.5
1458.4,770.4
1455.3,775.1
1453.2,786.2
1441.9,776
1447.5,767.6
1440.1,757
1450.4,756.9
1456.3,754.4
1459.1,752
1460.8,750.2
1453.3,749.3
1452.3,742.1
1455,740.1
1455.3,739.5
1458.3,738.8
1460.8,744.2
1461.8,745.7
1463.1,743.4
1467,743.5
1469,744.4
1472.9,743.6
1471.5,736.2
1482.6,730
1482.7,736.2
1485.4,734.7
1486.9,731.4
1495.8,735.9
1495.2,730.6
1497.2,719.3
1499.3,718.4
1492.2,714.2
1489.4,720.7
1490.5,724.2
1480.6,722.2
1477.1,721.4
1473.4,721.3
1470.1,720.8
1472.1,729.2
1466.6,728.9
1463.6,727
1462.3,725.2
1457.4,730.6
1448,732.6
1444.7,742.4
1447.2,744.8
1446.6,745.2
1443,745.3
1439.1,752.9
1435.8,754.1
1436.3,749.9
1436.3,740.8
1431.7,739.7
1426.7,741.9
1430.3,739.1
1431.9,735.7
1432,733.2
1437.7,728.9
1438.6,717.8
1430.8,708.9
1429.7,708.6
1426.5,705.1
1429.6,703.3
1434.1,704
1436.6,695.4
1428,693
1428.7,695.2
1425,701.2
1423.4,713.7
1428.8,714.7
1430.1,717
1433.5,718.1
1430.4,724
1426.6,718.9
1417.9,724.7
1418,722
1416.3,717.7
1418.5,713.1
1419.5,710.8
1416.3,705
1420.1,701.7
1420.6,698.7
1412.3,691.6
1411.1,689.7
1411.3,689.1
1412,686
1412.1,683.3
1416.7,681
1418.6,683
1426.8,683.8
1433.7,674.2
1436.3,673.4
1438.7,688.2
1441.9,691.8
1452.2,684.8
1451.8,681.8
1455.6,673.9
1449.6,666.8
1447.9,665.2
1442.7,669.4
1446.1,657.2
1447.2,654.8
1447.7,653.5
1455.2,659.4
1464.3,661.3
1463.5,669
1467.8,668.9
1470.3,669.6
1464.8,654.6
1463.9,653.1
1468.7,653.2
1469.1,651.5
1470,642
1474.3,633.3
1467.7,627.2
1463.7,617.1
1463.1,613.4
1464.5,615.2
1467.5,615.9
1470,619.2
1473.6,616
1470.5,613
1473.1,607.3
1475,606.9
1479.8,603.3
1484.1,602.1
1483.4,607.1
1484.1,607.1
1485.7,616.6
1492.5,617.9
1499.3,617.4
1500.9,614.8
1498.4,604.4
1497.6,599.7
1493.2,600.7
1487.4,588.6
1487.7,588.6
1491.7,584.1
1493.4,582.2
1501.4,580.4
1506.3,585.3
1515.9,584.7
1511.4,579.5
1512.4,578.5
1513.2,575.1
1511.7,574.7
1509.4,575.2
1509.1,574.9
1510.7,570.2
1500.7,567.9
1504.2,564.4
1505.1,564.2
1503.8,563.1
1509.3,554
1506.6,548.9
1497.4,557.5
1494.6,570
1485.8,577.9
1485.3,573.9
1482.2,572.6
1477.4,573.5
1474.8,574
1479.1,591.6
1482.3,593.4
1471.8,595.5
1467.8,592.3
1454.5,592.2
1459.3,599.9
1453,602.2
1450.7,604.6
1453.3,608.7
1455.3,607.3
1455.1,605.4
1458.3,607.7
1456.7,611.6
1454,617.8
1461.3,622.7
1458.1,622.5
1455,624.9
1453.5,626.2
1452.1,627.7
1452.6,630.2
1454.4,631.5
1457.5,635.2
1461.4,641.4
1456.5,647.3
1455.5,648.7
1456.1,641.9
1454.9,641.2
1446,635.2
1441.1,631.2
1440.3,627.5
1431,629.8
1431.2,622.8
1436.3,624.9
1439.4,621.5
1449.2,612.9
1443,608.6
1441.6,599.5
1443.5,594.1
1435.9,597.9
1435.1,600.9
1431.4,600.4
1434.8,604.1
1432.5,607.3
1433.1,608.4
1427.2,612.8
1427.6,603.8
1424.4,602
1427.8,600.8
1429.8,598
1427.2,591.3
1416.4,604
1420.8,617.1
1421.4,618
1420.1,620.3
1415.7,614.8
1411.6,606
1409.1,608.8
1404.5,612.2
1402.9,611.1
1405,609.2
1401.3,607.1
1398.6,612.3
1399,613.8
1399.5,616.7
1402.1,619.6
1409,625.1
1413.2,626.8
1412.5,628.1
1412.7,630.8
1420,629.5
1423.5,627.1
1426.4,628.8
1423.2,633.8
1418,634.6
1420.5,640.2
1419.3,643.9
1421.4,649.4
1439.4,648.7
1436.9,652.8
1436.4,655
1432.9,662.3
1424.4,665.4
1423.2,666.6
1421.6,658.8
1416.5,656.9
1412.7,646.1
1409.3,650.6
1405.5,655.6
1404.7,658.2
1403.8,668
1406.1,670.3
1395.6,671.7
1393.2,672.2
1398.3,674.4
1398.5,678.6
1392.7,679.6
1394.2,680
1395.5,681.3
1406.3,684.7
1409.1,687.2
1408.8,689
1404.7,692.4
1405.8,695.2
1406.7,696.9
1400.3,695.1
1398.6,698
1395,695
1392.1,694.5
1388.8,694.1
1382.4,699.4
1380.6,704.9
1379.5,707.7
1383.4,708.8
1387.5,707.9
1391,697.4
1398.1,699.7
1398.3,701.3
1396.6,706.2
1408,703.3
1407.6,707.3
1408,708.2
1408.9,714.4
1405.3,718.7
1407,722.6
1406,725.3
1413.4,735.2
1417.4,740.5
1419,740.8
1420.5,747.8
1424.9,750.1
1428,753.3
1432.2,761.2
1426,765
1428.2,766.5
1432.5,773
1427.9,775.7
1426.5,776.1
1421.4,773
1417.9,765.2
1417.8,776.7
1422,781.6
1421.5,783.2
1422.2,790.6
1412.6,796.3
1405.2,796.9
1409.1,801.2
1407.5,806.1
1400.7,804.4
1398.1,803.4
1377.1,813.6
1384.3,796.3
1381.7,794.9
1381.3,793.7
1377.3,795.6
1378.8,793.2
1374.3,779.5
1380.1,781.6
1383.7,779.1
1390.1,784.4
1390.1,789.2
1389.3,796.7
1392.6,796.1
1398.7,799.9
1397.5,794.1
1398,785.2
1397.6,775.8
1405.1,777.9
1408.6,780.2
1408.6,769.8
1411.1,762.4
1413.1,764.6
1416.8,762.6
1421.5,757.8
1419,750.3
1414.7,754.7
1413.9,753.8
1409.3,753.8
1403.6,748.8
1401.4,742
1403.6,741.9
1403.1,739.8
1403,737.9
1399,738.7
1399.7,729.5
1390.3,716.6
1390.8,714.5
1391.5,713.6
1385.5,714.6
1381.1,716.3
1378.2,716
1381.4,720.6
1383.8,722.8
1384,724.4
1384.3,727.2
1384.3,729.3
1385.4,735.9
1396.1,735.2
1387.2,741.8
1388.4,743.8
1383.5,746
1383.3,750.6
1383.5,750.7
1390.8,748.8
1390.2,750.6
1393.9,757.3
1391.3,760.3
1388.5,760.5
1387,758.8
1386.8,760.4
1389.2,771
1379.5,770.6
1370.5,774.5
1370.6,771.7
1368.9,768.6
1366.4,768.5
1370.6,759
1368.8,756.2
1365.4,755
1359.8,750.5
1357.2,754.9
1357.1,756
1359.3,756.2
1355.1,765.3
1352.1,770.7
1348.6,772.3
1350.5,776.4
1350.8,780.3
1358.8,779.1
1361,786.2
1361,795.6
1365.4,796.5
1364.3,802.8
1357.5,794.4
1354.2,791.8
1348.3,793.6
1349.1,791.1
1352.3,786.1
1345.3,785.9
1343.9,786.5
1342,784.9
1327.3,786
1325.6,787.9
1335.5,790.2
1335.6,790.5
1336.2,790.5
1340.1,793.9
1334.1,796.2
1333,795.1
1329.1,792.9
1322.3,792.3
1317,787
1310.7,786.4
1309,787.6
1307.3,790.1
1305.3,790.3
1303.5,781.7
1308.9,777.7
1308.1,776.7
1309.9,772.7
1302.5,773.4
1292.3,781.9
1291.5,776.6
1294.6,772.6
1295,770.1
1295.2,767.6
1295.6,762
1301.2,765.2
1299.8,759.9
1303.8,757.5
1310.7,760
1315.5,755.8
1315.6,749.7
1313.3,750.5
1307.7,756
1305.6,752.6
1295.8,752.9
1299.3,745
1299.2,741.8
1298.8,739
1298.5,738.3
1297.3,738
1295.1,742.4
1290.4,741.1
1293.4,744.6
1291.8,749.4
1284.8,750.3
1280.1,754.5
1275.4,752.4
1274.9,753.4
1274.1,753.1
1270.6,755.4
1271.3,757.2
1274.3,759.7
1274.3,759.8
1281.6,764.3
1275.6,770.4
1278.8,772
1283.9,771.4
1287.9,768.7
1284.9,776.4
1283.9,780.9
1278.9,791.5
1274.8,786.8
1274.8,788.4
1272.4,793.2
1270.9,791.3
1269.9,788.1
1271,785.3
1272.1,785.2
1277.2,779.7
1272.7,773.9
1269,776.3
1266.6,777.4
1266.3,774.7
1268.2,771.2
1262.5,768.6
1263.8,766.2
1267.7,763.7
1269.3,765.2
1271.8,764.6
1262.7,764.4
1259.3,762.2
1257.8,760.2
1252.6,758.4
1251.4,758.2
1248,757.5
1251.2,771.1
1244.4,771.3
1241.7,768.7
1238.4,771
1233.9,769.6
1234.2,774.7
1237.3,774
1241.1,778.7
1241.4,781.9
1247.6,782
1248,781.8
1250,777.5
1255,771
1257.4,774.1
1261.1,777.1
1265.8,780.9
1265.9,781.8
1265.9,782.2
1261.8,787.4
1261,791.8
1255.9,780.4
1253.6,780.8
1249.2,783.7
1252.4,787.3
1250.8,789.5
1249.5,790.2
1244.4,788.8
1238.3,788.9
1238.8,784.8
1236.1,784.3
1235.9,786.2
1231.6,784.4
1231.2,785.7
1230.9,789
1229.9,792
1228,795.3
1224.9,793.5
1223,796.8
1221.7,804.8
1221.3,807.8
1225.8,806.2
1225.5,808.6
1223.7,809.3
1224.5,812
1226.3,813.6
1227.8,813.3
1231.7,807.7
1229.3,806.3
1232.8,802.7
1232.5,800.5
1234.2,798.4
1235,799.3
1237.1,802.6
1242.1,800.5
1247.4,799.9
1249.7,796.5
1252.8,799.3
1253.9,802.1
1259.6,801
1263.4,805
1262.2,806.7
1264.7,808.1
1263.4,811
1259.9,812.6
1263.1,815.9
1265.3,815.9
1264.7,819.6
1264.9,823.1
1260.8,825.9
1258.9,821.3
1254.3,822.8
1254.6,820.8
1253.1,820.7
1251,820.3
1248.3,817.9
1246.5,815.5
1247.7,812.7
1239.9,807.7
1235.3,815.3
1240.2,813.9
1244.1,820.1
1243.5,821.4
1243.9,827.7
1248.6,829.8
1248.6,830.4
1251.1,830
1251.3,831.4
1251,832.1
1251.9,834.5
1250.8,834.8
1246.9,834.4
1248.6,840
1247,841.7
1242.2,836
1236.9,840.2
1237.3,841.4
1238.8,843.2
1242.9,848
1242.8,848.3
1248.5,848
1253.3,839.7
1255.3,836.2
1257.2,829.9
1254.1,829.6
1254,829.5
1255.8,828.4
1257,828.3
1261.6,830.9
1262.7,830.8
1266.1,828.7
1269.2,831
1266.6,835.1
1271.2,838.2
1269,844.1
1268.3,846.1
1267.6,843.7
1265.6,839.2
1259.3,844.1
1253.9,848.1
1254.2,848.3
1262.2,849.3
1266.7,851.5
1268.8,856.6
1266.6,857.2
1264.7,857.2
1261.6,859.1
1258,858.4
1256.1,859.7
1252.9,860.3
1248.4,859.6
1247.2,859.4
1244.4,855.1
1244,851
1241.4,849.2
1240.1,851.4
1237.5,854.2
1237.1,854.9
1236.6,854.6
1235.1,855.8
1233.3,853.2
1231.1,854.8
1228.7,858.2
1228,852.5
1229.1,850.3
1229.5,849.1
1231,847.4
1226.4,841.5
1226.7,840.6
1227.1,833.2
1229.4,835.6
1232.7,835.6
1235.5,831.2
1232.9,829.4
1237.6,827.2
1234.2,825.3
1230.7,820
1226.8,820.4
1224.5,814.2
1222.7,815.4
1222.9,814.2
1219.5,812.3
1213.8,811.8
1213.2,805.8
1214.9,806.7
1217.8,806.6
1217.5,800.3
1214,802.6
1210.4,803.3
1208.3,805.8
1208,804.3
1207.6,801.9
1206.9,799.5
1203.7,793.9
1200.8,799.1
1197.3,802.9
1203.5,802.2
1204.9,809.2
1208.4,810.1
1210.9,811
1209.9,813.1
1207.3,814.2
1206.8,816.4
1204.9,819.5
1205.3,821
1202.9,822.7
1199.8,818.7
1196.7,815.9
1194,814.5
1192.8,814.8
1185.1,819.5
1185.5,813.2
1184,809
1178,809.5
1176.7,810.3
1176.3,811.1
1171.9,809
1164.1,809.4
1162.5,809.6
1160.9,815.3
1158.6,820.7
1159.7,825.2
1163.9,824.3
1163.8,821.5
1169.4,823.6
1169.1,827.5
1165.3,825.4
1163.6,827.2
1162.3,826.4
1161.6,826.5
1160.9,830.7
1167,828.9
1168.4,830
1167.8,831.8
1164.7,838.2
1165.4,843.5
1161.9,843.2
1160.9,841.4
1159.3,840
1157.8,843.9
1155.7,839
1153.7,836
1155.4,834.4
1153,831.5
1155.5,819.9
1154.6,816
1151.1,822.2
1151.6,825.2
1149.7,829
1150.2,833.5
1149,833.8
1149.5,845.6
1152.9,844.6
1155.5,848
1151.1,848.5
1150.2,848.7
1146.9,849.9
1148.6,852
1147.9,853.6
1142.8,855.2
1141.5,857.6
1140.1,855.2
1140.5,848.1
1137.3,842
1136.5,852.3
1132.4,851.4
1128.8,848.7
1124.8,847
1118.9,841.1
1116.4,839.2
1114.7,837.9
1117.1,834
1115.7,829.1
1110.1,824.9
1103.4,824.8
1105.5,826.8
1111,837.8
1107.3,842.5
1104.2,842.7
1102.7,838.3
1102.5,832.2
1102.9,827.4
1101.4,826.6
1099.8,823.6
1102.3,823
1107,819.9
1108.6,811
1106.5,809.9
1101.2,818.2
1098.6,820.8
1093.4,822
1093.7,823
1094.2,824.1
1093.9,827.6
1096.2,827.1
1097.5,830.6
1097.6,830.9
1098.6,832.3
1097.7,833.8
1091.9,838.1
1089.4,841.8
1089.3,841.8
1089.3,836.5
1085.2,836.5
1080.7,840.7
1082.5,835.6
1081.2,833.5
1082.8,830.9
1088.6,831.7
1090.4,831.6
1091.3,821.2
1095.5,813.8
1097.5,812.3
1094.5,809.6
1092.3,810.7
1087.1,807.8
1085.9,811.4
1086.2,812.7
1083.2,818.5
1080.1,817.9
1079.8,821.2
1080.3,829
1075.5,830.6
1073.8,834.2
1068.8,834.5
1065.9,832.5
1065.4,832.9
1065.1,832.1
1058.9,833.4
1064.6,839.5
1066.7,842.3
1066.9,847.9
1066.8,849.9
1068,854.7
1069.4,850
1070.9,847.3
1072.4,849.9
1072.3,853.4
1076.3,856.9
1078.6,857.1
1080.2,854.7
1083,851.6
1084.6,848.8
1086.5,854.2
1091.6,852.3
1092.4,845.1
1093.9,846.5
1100.7,844.2
1105.4,851.1
1107.3,851.3
1107.5,853
1110,850.4
1112.8,855.1
1114.1,856.8
1114,859.7
1109.7,861.4
1108.5,859.3
1108.6,855.6
1107.2,859.3
1106.1,860.1
1106.2,861.4
1104.8,858
1103.8,857.2
1104.8,856.2
1102.3,854.5
1099.7,856.5
1091.4,858.7
1090.9,860.7
1090.4,862.2
1095.8,867.4
1096.9,865
1101.3,861.3
1100,864.7
1100.4,865.2
1100.9,868.2
1099.6,867.8
1097.5,868
1098.3,870.3
1097.6,870.5
1095.9,871
1091.9,871.2
1088.6,873.9
1087.2,868.3
1082.6,870.4
1082.5,870
1079.2,864.7
1073.3,864.9
1071.8,860.6
1069,863
1064.8,862.5
1058.8,860.1
1063,853.7
1063.4,852
1060.6,844.7
1056.7,842
1055.8,839.6
1053.9,840.3
1051.9,849.2
1049.9,839.6
1051.7,837.9
1045.9,830.6
1045.7,827.5
1045,824.9
1043.5,823.3
1043.3,827.8
1044.3,830.6
1044.5,831.2
1045,834.8
1047,839.2
1043.1,842.8
1041.2,844.6
1040.4,847.8
1042,849
1042.5,849
1048.8,851.4
1046.4,852.4
1046.6,852.9
1046.8,853.6
1046.9,856.5
1049.6,858.2
1051.4,857.5
1052.3,856.4
1053.1,859.4
1053,859.4
1051.2,861.4
1051.6,865.5
1056.1,865.8
1058.3,871.6
1062.1,866.5
1066,866
1066,866.2
1070,868.7
1075.8,872.1
1076.1,871.6
1079.7,871.7
1078.9,874.7
1077.6,875.3
1082.4,881.9
1083.5,880.6
1085.3,881.7
1086.8,881.1
1089.1,877.7
1089.3,877.7
1094.6,875.9
1099.6,874.1
1100.9,876.1
1105.8,875.1
1107.7,872
1107.8,875
1105.9,877.3
1112.4,878.6
1115.4,880.3
1118.7,880.2
1115.6,876.5
1116.3,875.8
1115.6,874.2
1110.5,871.5
1111.6,866.5
1113.1,865.6
1115.4,866.9
1119.7,860.3
1123.9,856.5
1126.1,859.6
1126.6,861.4
1130.6,861.5
1128.7,857.8
1130.2,855
1131.1,854.6
1134.2,859.2
1135.5,859.3
1131.6,871.7
1131.7,872.6
1134.1,870.1
1141.8,867.7
1143,872.3
1144,876
1144.2,878
1142.5,877.8
1141.1,884.5
1141.7,888.7
1146.8,894.9
1147.5,892.7
1147.8,891.5
1147.6,890.9
1144.9,887.1
1145.6,884.3
1150.3,883.6
1153.9,881
1149.4,880.5
1147.8,876.8
1154.1,872.3
1153.5,872
1153.6,871.8
1148.3,861.7
1151.8,861.7
1153.4,861.4
1153.7,861.2
1157.3,866.1
1160.2,869.5
1160.6,870.8
1159.4,874.3
1158.4,882.3
1159.4,884.3
1160.8,887
1155.9,884.9
1150.6,893
1148.9,899.8
1144.7,899.6
1141.2,899.8
1138.1,901.1
1133.7,899.8
1133.1,897.2
1136.4,882.6
1139.1,878.4
1135,879.6
1133,879.3
1133.6,876.8
1130.2,876.3
1124.4,872.7
1125.5,877.7
1125.4,878.7
1128.7,881.2
1130.5,886.5
1128.1,889.9
1126.5,887.2
1122.4,886.7
1116,888.9
1113.1,890.2
1113.3,894.8
1112.1,895.5
1109.3,897.6
1110.9,899.1
1117.2,894.2
1124.9,906.4
1115.6,906.8
1114.8,909.1
1114.5,914.9
1112.1,913.7
1109.8,913.3
1111.3,915.9
1111.5,919
1109.1,924.7
1108.8,928.4
1116.4,929.8
1120.4,925.9
1122.5,925.3
1123.1,925.4
1123.8,925.3
1123.1,922.9
1126.3,923.4
1125.9,924.7
1129.1,925.1
1131,927.2
1130.2,928.2
1125.7,930.9
1124.5,931.7
1122.8,935.9
1124.9,937.7
1122.1,938.1
1120.2,938.1
1119.5,938.8
1116.6,939.5
1116.2,939.8
1113.4,941.7
1109.1,938.2
1108.9,937.8
1108.1,933.4
1104.6,928.1
1103.4,926.1
1102.9,927.1
1101.7,928.5
1103.6,929.7
1102.7,935.7
1101,938.2
1103.6,942.9
1103.9,946.9
1107.8,947.1
1112.2,951.8
1114.7,950.7
1120.9,948.7
1129,941.4
1130.5,943.1
1125,954.3
1124.4,955.6
1123.1,953.9
1117,955.8
1121.9,957.9
1124.4,959.1
1125.3,960.4
1125.6,963.9
1126.6,962
1128.7,961.3
1132.2,958.1
1133.1,955.1
1137.8,952
1136.2,948.7
1136.6,942.6
1133,938.5
1137.1,935.8
1135.3,933.7
1138.3,930.1
1133.6,927.9
1133.6,927.8
1133.4,923.8
1129.4,913.5
1133.1,913
1132.5,906.2
1142.1,908.7
1145,908
1145.3,909.9
1147.5,911.9
1149.5,908.5
1147.9,907.6
1149.6,907.1
1153.1,901.1
1155.1,900.7
1156.2,901.8
1156.5,906.3
1156.8,908.8
1159,907.2
1162,901.4
1165.3,901.7
1167.1,903
1165.3,900.4
1166.5,897.3
1166.2,895.5
1163.3,894.7
1163.6,893.3
1164.7,891.8
1165.5,891.7
1170.7,893.1
1172.9,888.6
1172.3,886.3
1173,886.2
1175.9,885.7
1170.8,880.3
1166.4,881.2
1165.4,877.6
1164.2,876.6
1168.2,873.6
1178.7,875.7
1180.5,876.9
1181.5,877.5
1181,878.6
1182,883
1185.5,877.7
1186.1,873.3
1183.6,871.1
1184.7,870.6
1188.2,866.1
1190.1,867
1192.3,868.2
1195.7,868.6
1190.9,872.7
1190.3,874.9
1192.3,877.6
1197.2,881.2
1200.6,884.9
1198.9,891.4
1196.2,888.2
1195.4,890.3
1194.8,892.9
1192.9,895.3
1199.9,895.5
1199.1,900.7
1196.5,904
1193.9,908.2
1193.4,910.9
1184.5,913.4
1184.5,912.7
1180.5,910.6
1182.3,915.6
1177.3,917.5
1176,917.8
1173.2,919.6
1175.5,923.4
1175.8,924.8
1177.3,924.2
1181.1,919.9
1181.7,920.4
1182.9,922.9
1187.7,921.5
1190.6,917.2
1194.3,914.2
1197.5,915.7
1204.1,912.8
1207.3,918.3
1209.3,924.6
1208.2,929.6
1214,924.3
1213.6,922
1216.6,919.4
1212.4,912.5
1217.5,912.9
1221.4,913.2
1223.5,911.3
1224.8,909.4
1226.7,912.8
1195,900.3
